Unnamed: 0,dt,visibility,pop,dt_txt,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,temp_kf,wind_speed,wind_deg,rain,lat,lon,id,name,CrawlerTime
9,1674205200,10000,0.0,2023-01-20 09:00:00,800,Clear,晴,292.38,291.9,292.38,292.38,1019,1019,1007,59,0.0,7.4,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
10,1674216000,10000,0.0,2023-01-20 12:00:00,800,Clear,晴,289.73,289.17,289.73,289.73,1021,1021,1008,66,0.0,5.83,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
11,1674226800,10000,0.0,2023-01-20 15:00:00,800,Clear,晴,289.09,288.52,289.09,289.09,1021,1021,1009,68,0.0,4.58,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
12,1674237600,10000,0.0,2023-01-20 18:00:00,802,Clouds,多雲,288.83,288.26,288.83,288.83,1021,1021,1008,69,0.0,4.77,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
13,1674248400,10000,0.0,2023-01-20 21:00:00,803,Clouds,多雲,289.11,288.54,289.11,289.11,1021,1021,1008,68,0.0,4.4,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
14,1674259200,10000,0.0,2023-01-21 00:00:00,803,Clouds,多雲,290.01,289.42,290.01,290.01,1021,1021,1009,64,0.0,3.04,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
15,1674270000,10000,0.0,2023-01-21 03:00:00,803,Clouds,多雲,293.86,293.37,293.86,293.86,1021,1021,1008,53,0.0,3.42,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
16,1674280800,10000,0.0,2023-01-21 06:00:00,802,Clouds,多雲,295.41,295.05,295.41,295.41,1017,1017,1005,52,0.0,4.52,337,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
17,1674291600,10000,0.01,2023-01-21 09:00:00,800,Clear,晴,292.81,292.63,292.81,292.81,1017,1017,1005,69,0.0,5.27,359,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
18,1674302400,10000,0.0,2023-01-21 12:00:00,800,Clear,晴,291.09,290.98,291.09,291.09,1018,1018,1006,78,0.0,2.2,28,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
19,1674313200,10000,0.0,2023-01-21 15:00:00,800,Clear,晴,290.36,290.2,290.36,290.36,1019,1019,1006,79,0.0,1.06,39,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
20,1674324000,10000,0.0,2023-01-21 18:00:00,800,Clear,晴,289.71,289.46,289.71,289.71,1019,1019,1006,78,0.0,0.49,109,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
21,1674334800,10000,0.0,2023-01-21 21:00:00,800,Clear,晴,289.07,288.7,289.07,289.07,1018,1018,1006,76,0.0,1.19,114,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
22,1674345600,10000,0.0,2023-01-22 00:00:00,800,Clear,晴,290.66,290.19,290.66,290.66,1019,1019,1007,66,0.0,0.34,167,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
23,1674356400,10000,0.0,2023-01-22 03:00:00,800,Clear,晴,294.83,294.54,294.83,294.83,1019,1019,1006,57,0.0,2.51,304,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
24,1674367200,10000,0.0,2023-01-22 06:00:00,800,Clear,晴,295.43,295.2,295.43,295.43,1016,1016,1003,57,0.0,3.36,318,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
25,1674378000,10000,0.0,2023-01-22 09:00:00,800,Clear,晴,292.8,292.6,292.8,292.8,1016,1016,1003,68,0.0,3.36,342,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
26,1674388800,10000,0.0,2023-01-22 12:00:00,800,Clear,晴,290.97,290.74,290.97,290.97,1017,1017,1004,74,0.0,2.44,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
27,1674399600,10000,0.0,2023-01-22 15:00:00,800,Clear,晴,290.59,290.24,290.59,290.59,1017,1017,1004,71,0.0,2.04,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
28,1674410400,10000,0.0,2023-01-22 18:00:00,800,Clear,晴,289.95,289.49,289.95,289.95,1017,1017,1005,69,0.0,1.94,37,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
29,1674421200,10000,0.0,2023-01-22 21:00:00,800,Clear,晴,289.35,288.67,289.35,289.35,1016,1016,1004,63,0.0,2.05,51,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
30,1674432000,10000,0.0,2023-01-23 00:00:00,800,Clear,晴,291.03,290.23,291.03,291.03,1017,1017,1005,52,0.0,1.67,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
31,1674442800,10000,0.0,2023-01-23 03:00:00,800,Clear,晴,295.23,294.93,295.23,295.23,1017,1017,1005,55,0.0,4.06,352,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
32,1674453600,10000,0.0,2023-01-23 06:00:00,800,Clear,晴,296.09,295.9,296.09,296.09,1014,1014,1002,56,0.0,5.66,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
33,1674464400,10000,0.0,2023-01-23 09:00:00,801,Clouds,晴，少雲,293.37,293.25,293.37,293.37,1015,1015,1002,69,0.0,6.97,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
34,1674475200,10000,0.0,2023-01-23 12:00:00,802,Clouds,多雲,290.85,290.69,290.85,290.85,1016,1016,1004,77,0.0,6.02,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
35,1674486000,10000,0.0,2023-01-23 15:00:00,801,Clouds,晴，少雲,289.7,289.47,289.7,289.7,1017,1017,1005,79,0.0,6.53,16,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
36,1674496800,10000,0.0,2023-01-23 18:00:00,802,Clouds,多雲,289.4,289.14,289.4,289.4,1018,1018,1005,79,0.0,6.08,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
37,1674507600,10000,0.0,2023-01-23 21:00:00,803,Clouds,多雲,289.14,288.81,289.14,289.14,1018,1018,1005,77,0.0,8.09,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
38,1674518400,10000,0.0,2023-01-24 00:00:00,803,Clouds,多雲,289.98,289.55,289.98,289.98,1019,1019,1007,70,0.0,7.44,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
39,1674529200,10000,0.0,2023-01-24 03:00:00,803,Clouds,多雲,292.51,291.99,292.51,292.51,1019,1019,1006,57,0.0,9.64,10,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 12:00:00
0,1674108000,10000,0.0,2023-01-19 06:00:00,800,Clear,晴,292.29,291.96,292.29,294.26,1021,1021,1007,65,-1.97,6.74,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
1,1674118800,10000,0.0,2023-01-19 09:00:00,800,Clear,晴,292.16,291.79,291.9,292.16,1020,1020,1007,64,0.26,6.47,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
2,1674129600,10000,0.0,2023-01-19 12:00:00,800,Clear,晴,290.55,290.2,289.68,290.55,1021,1021,1008,71,0.87,5.66,15,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
3,1674140400,10000,0.0,2023-01-19 15:00:00,800,Clear,晴,288.93,288.55,288.93,288.93,1022,1022,1009,76,0.0,4.42,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
4,1674151200,10000,0.0,2023-01-19 18:00:00,800,Clear,晴,288.27,287.87,288.27,288.27,1022,1022,1009,78,0.0,4.72,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
5,1674162000,10000,0.0,2023-01-19 21:00:00,800,Clear,晴,287.71,287.26,287.71,287.71,1021,1021,1009,78,0.0,5.31,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
6,1674172800,10000,0.0,2023-01-20 00:00:00,800,Clear,晴,289.05,288.52,289.05,289.05,1023,1023,1010,70,0.0,5.1,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
7,1674183600,10000,0.0,2023-01-20 03:00:00,800,Clear,晴,293.7,293.19,293.7,293.7,1022,1022,1010,53,0.0,5.5,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
8,1674194400,10000,0.0,2023-01-20 06:00:00,800,Clear,晴,294.78,294.33,294.78,294.78,1019,1019,1006,51,0.0,7.38,359,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
9,1674205200,10000,0.0,2023-01-20 09:00:00,800,Clear,晴,292.38,291.9,292.38,292.38,1019,1019,1007,59,0.0,7.4,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
10,1674216000,10000,0.0,2023-01-20 12:00:00,800,Clear,晴,289.73,289.17,289.73,289.73,1021,1021,1008,66,0.0,5.83,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
11,1674226800,10000,0.0,2023-01-20 15:00:00,800,Clear,晴,289.09,288.52,289.09,289.09,1021,1021,1009,68,0.0,4.58,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
12,1674237600,10000,0.0,2023-01-20 18:00:00,802,Clouds,多雲,288.83,288.26,288.83,288.83,1021,1021,1008,69,0.0,4.77,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
13,1674248400,10000,0.0,2023-01-20 21:00:00,803,Clouds,多雲,289.11,288.54,289.11,289.11,1021,1021,1008,68,0.0,4.4,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
14,1674259200,10000,0.0,2023-01-21 00:00:00,803,Clouds,多雲,290.01,289.42,290.01,290.01,1021,1021,1009,64,0.0,3.04,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
15,1674270000,10000,0.0,2023-01-21 03:00:00,803,Clouds,多雲,293.86,293.37,293.86,293.86,1021,1021,1008,53,0.0,3.42,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
16,1674280800,10000,0.0,2023-01-21 06:00:00,802,Clouds,多雲,295.41,295.05,295.41,295.41,1017,1017,1005,52,0.0,4.52,337,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
17,1674291600,10000,0.01,2023-01-21 09:00:00,800,Clear,晴,292.81,292.63,292.81,292.81,1017,1017,1005,69,0.0,5.27,359,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
18,1674302400,10000,0.0,2023-01-21 12:00:00,800,Clear,晴,291.09,290.98,291.09,291.09,1018,1018,1006,78,0.0,2.2,28,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
19,1674313200,10000,0.0,2023-01-21 15:00:00,800,Clear,晴,290.36,290.2,290.36,290.36,1019,1019,1006,79,0.0,1.06,39,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
20,1674324000,10000,0.0,2023-01-21 18:00:00,800,Clear,晴,289.71,289.46,289.71,289.71,1019,1019,1006,78,0.0,0.49,109,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
21,1674334800,10000,0.0,2023-01-21 21:00:00,800,Clear,晴,289.07,288.7,289.07,289.07,1018,1018,1006,76,0.0,1.19,114,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
22,1674345600,10000,0.0,2023-01-22 00:00:00,800,Clear,晴,290.66,290.19,290.66,290.66,1019,1019,1007,66,0.0,0.34,167,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
23,1674356400,10000,0.0,2023-01-22 03:00:00,800,Clear,晴,294.83,294.54,294.83,294.83,1019,1019,1006,57,0.0,2.51,304,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
24,1674367200,10000,0.0,2023-01-22 06:00:00,800,Clear,晴,295.43,295.2,295.43,295.43,1016,1016,1003,57,0.0,3.36,318,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
25,1674378000,10000,0.0,2023-01-22 09:00:00,800,Clear,晴,292.8,292.6,292.8,292.8,1016,1016,1003,68,0.0,3.36,342,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
26,1674388800,10000,0.0,2023-01-22 12:00:00,800,Clear,晴,290.97,290.74,290.97,290.97,1017,1017,1004,74,0.0,2.44,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
27,1674399600,10000,0.0,2023-01-22 15:00:00,800,Clear,晴,290.59,290.24,290.59,290.59,1017,1017,1004,71,0.0,2.04,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
28,1674410400,10000,0.0,2023-01-22 18:00:00,800,Clear,晴,289.95,289.49,289.95,289.95,1017,1017,1005,69,0.0,1.94,37,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
29,1674421200,10000,0.0,2023-01-22 21:00:00,800,Clear,晴,289.35,288.67,289.35,289.35,1016,1016,1004,63,0.0,2.05,51,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
30,1674432000,10000,0.0,2023-01-23 00:00:00,800,Clear,晴,291.03,290.23,291.03,291.03,1017,1017,1005,52,0.0,1.67,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
31,1674442800,10000,0.0,2023-01-23 03:00:00,800,Clear,晴,295.23,294.93,295.23,295.23,1017,1017,1005,55,0.0,4.06,352,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
32,1674453600,10000,0.0,2023-01-23 06:00:00,800,Clear,晴,296.09,295.9,296.09,296.09,1014,1014,1002,56,0.0,5.66,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
33,1674464400,10000,0.0,2023-01-23 09:00:00,801,Clouds,晴，少雲,293.37,293.25,293.37,293.37,1015,1015,1002,69,0.0,6.97,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
34,1674475200,10000,0.0,2023-01-23 12:00:00,802,Clouds,多雲,290.85,290.69,290.85,290.85,1016,1016,1004,77,0.0,6.02,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
35,1674486000,10000,0.0,2023-01-23 15:00:00,801,Clouds,晴，少雲,289.7,289.47,289.7,289.7,1017,1017,1005,79,0.0,6.53,16,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
36,1674496800,10000,0.0,2023-01-23 18:00:00,802,Clouds,多雲,289.4,289.14,289.4,289.4,1018,1018,1005,79,0.0,6.08,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
37,1674507600,10000,0.0,2023-01-23 21:00:00,803,Clouds,多雲,289.14,288.81,289.14,289.14,1018,1018,1005,77,0.0,8.09,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
38,1674518400,10000,0.0,2023-01-24 00:00:00,803,Clouds,多雲,289.98,289.55,289.98,289.98,1019,1019,1007,70,0.0,7.44,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
39,1674529200,10000,0.0,2023-01-24 03:00:00,803,Clouds,多雲,292.51,291.99,292.51,292.51,1019,1019,1006,57,0.0,9.64,10,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 13:00:00
0,1674108000,10000,0.0,2023-01-19 06:00:00,800,Clear,晴,293.95,293.7,293.95,294.26,1020,1020,1007,62,-0.31,6.74,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
1,1674118800,10000,0.0,2023-01-19 09:00:00,800,Clear,晴,293.27,292.98,291.9,293.27,1020,1020,1007,63,1.37,6.47,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
2,1674129600,10000,0.0,2023-01-19 12:00:00,800,Clear,晴,291.1,290.78,289.68,291.1,1021,1021,1008,70,1.42,5.66,15,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
3,1674140400,10000,0.0,2023-01-19 15:00:00,800,Clear,晴,288.93,288.55,288.93,288.93,1022,1022,1009,76,0.0,4.42,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
4,1674151200,10000,0.0,2023-01-19 18:00:00,800,Clear,晴,288.27,287.87,288.27,288.27,1022,1022,1009,78,0.0,4.72,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
5,1674162000,10000,0.0,2023-01-19 21:00:00,800,Clear,晴,287.71,287.26,287.71,287.71,1021,1021,1009,78,0.0,5.31,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
6,1674172800,10000,0.0,2023-01-20 00:00:00,800,Clear,晴,289.05,288.52,289.05,289.05,1023,1023,1010,70,0.0,5.1,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
7,1674183600,10000,0.0,2023-01-20 03:00:00,800,Clear,晴,293.7,293.19,293.7,293.7,1022,1022,1010,53,0.0,5.5,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
8,1674194400,10000,0.0,2023-01-20 06:00:00,800,Clear,晴,294.78,294.33,294.78,294.78,1019,1019,1006,51,0.0,7.38,359,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
9,1674205200,10000,0.0,2023-01-20 09:00:00,800,Clear,晴,292.38,291.9,292.38,292.38,1019,1019,1007,59,0.0,7.4,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
10,1674216000,10000,0.0,2023-01-20 12:00:00,800,Clear,晴,289.73,289.17,289.73,289.73,1021,1021,1008,66,0.0,5.83,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
11,1674226800,10000,0.0,2023-01-20 15:00:00,800,Clear,晴,289.09,288.52,289.09,289.09,1021,1021,1009,68,0.0,4.58,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
12,1674237600,10000,0.0,2023-01-20 18:00:00,802,Clouds,多雲,288.83,288.26,288.83,288.83,1021,1021,1008,69,0.0,4.77,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
13,1674248400,10000,0.0,2023-01-20 21:00:00,803,Clouds,多雲,289.11,288.54,289.11,289.11,1021,1021,1008,68,0.0,4.4,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
14,1674259200,10000,0.0,2023-01-21 00:00:00,803,Clouds,多雲,290.01,289.42,290.01,290.01,1021,1021,1009,64,0.0,3.04,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
15,1674270000,10000,0.0,2023-01-21 03:00:00,803,Clouds,多雲,293.86,293.37,293.86,293.86,1021,1021,1008,53,0.0,3.42,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
16,1674280800,10000,0.0,2023-01-21 06:00:00,802,Clouds,多雲,295.41,295.05,295.41,295.41,1017,1017,1005,52,0.0,4.52,337,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
17,1674291600,10000,0.01,2023-01-21 09:00:00,800,Clear,晴,292.81,292.63,292.81,292.81,1017,1017,1005,69,0.0,5.27,359,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
18,1674302400,10000,0.0,2023-01-21 12:00:00,800,Clear,晴,291.09,290.98,291.09,291.09,1018,1018,1006,78,0.0,2.2,28,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
19,1674313200,10000,0.0,2023-01-21 15:00:00,800,Clear,晴,290.36,290.2,290.36,290.36,1019,1019,1006,79,0.0,1.06,39,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
20,1674324000,10000,0.0,2023-01-21 18:00:00,800,Clear,晴,289.71,289.46,289.71,289.71,1019,1019,1006,78,0.0,0.49,109,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
21,1674334800,10000,0.0,2023-01-21 21:00:00,800,Clear,晴,289.07,288.7,289.07,289.07,1018,1018,1006,76,0.0,1.19,114,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
22,1674345600,10000,0.0,2023-01-22 00:00:00,800,Clear,晴,290.66,290.19,290.66,290.66,1019,1019,1007,66,0.0,0.34,167,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
23,1674356400,10000,0.0,2023-01-22 03:00:00,800,Clear,晴,294.83,294.54,294.83,294.83,1019,1019,1006,57,0.0,2.51,304,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
24,1674367200,10000,0.0,2023-01-22 06:00:00,800,Clear,晴,295.43,295.2,295.43,295.43,1016,1016,1003,57,0.0,3.36,318,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
25,1674378000,10000,0.0,2023-01-22 09:00:00,800,Clear,晴,292.8,292.6,292.8,292.8,1016,1016,1003,68,0.0,3.36,342,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
26,1674388800,10000,0.0,2023-01-22 12:00:00,800,Clear,晴,290.97,290.74,290.97,290.97,1017,1017,1004,74,0.0,2.44,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
27,1674399600,10000,0.0,2023-01-22 15:00:00,800,Clear,晴,290.59,290.24,290.59,290.59,1017,1017,1004,71,0.0,2.04,26,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
28,1674410400,10000,0.0,2023-01-22 18:00:00,800,Clear,晴,289.95,289.49,289.95,289.95,1017,1017,1005,69,0.0,1.94,37,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
29,1674421200,10000,0.0,2023-01-22 21:00:00,800,Clear,晴,289.35,288.67,289.35,289.35,1016,1016,1004,63,0.0,2.05,51,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
30,1674432000,10000,0.0,2023-01-23 00:00:00,800,Clear,晴,291.03,290.23,291.03,291.03,1017,1017,1005,52,0.0,1.67,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
31,1674442800,10000,0.0,2023-01-23 03:00:00,800,Clear,晴,295.23,294.93,295.23,295.23,1017,1017,1005,55,0.0,4.06,352,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
32,1674453600,10000,0.0,2023-01-23 06:00:00,800,Clear,晴,296.09,295.9,296.09,296.09,1014,1014,1002,56,0.0,5.66,355,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
33,1674464400,10000,0.0,2023-01-23 09:00:00,801,Clouds,晴，少雲,293.37,293.25,293.37,293.37,1015,1015,1002,69,0.0,6.97,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
34,1674475200,10000,0.0,2023-01-23 12:00:00,802,Clouds,多雲,290.85,290.69,290.85,290.85,1016,1016,1004,77,0.0,6.02,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
35,1674486000,10000,0.0,2023-01-23 15:00:00,801,Clouds,晴，少雲,289.7,289.47,289.7,289.7,1017,1017,1005,79,0.0,6.53,16,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
36,1674496800,10000,0.0,2023-01-23 18:00:00,802,Clouds,多雲,289.4,289.14,289.4,289.4,1018,1018,1005,79,0.0,6.08,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
37,1674507600,10000,0.0,2023-01-23 21:00:00,803,Clouds,多雲,289.14,288.81,289.14,289.14,1018,1018,1005,77,0.0,8.09,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
38,1674518400,10000,0.0,2023-01-24 00:00:00,803,Clouds,多雲,289.98,289.55,289.98,289.98,1019,1019,1007,70,0.0,7.44,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
39,1674529200,10000,0.0,2023-01-24 03:00:00,803,Clouds,多雲,292.51,291.99,292.51,292.51,1019,1019,1006,57,0.0,9.64,10,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 14:00:00
0,1674118800,10000,0.0,2023-01-19 09:00:00,800,Clear,晴,293.28,292.99,291.96,293.28,1020,1020,1007,63,1.32,6.39,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
1,1674129600,10000,0.0,2023-01-19 12:00:00,800,Clear,晴,291.29,290.99,289.96,291.29,1021,1021,1008,70,1.33,5.32,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
2,1674140400,10000,0.0,2023-01-19 15:00:00,800,Clear,晴,289.16,288.8,289.16,289.16,1021,1021,1009,76,0.0,4.31,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
3,1674151200,10000,0.0,2023-01-19 18:00:00,800,Clear,晴,288.44,288.04,288.44,288.44,1022,1022,1009,77,0.0,4.03,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
4,1674162000,10000,0.0,2023-01-19 21:00:00,800,Clear,晴,287.93,287.47,287.93,287.93,1021,1021,1009,77,0.0,4.84,27,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
5,1674172800,10000,0.0,2023-01-20 00:00:00,800,Clear,晴,289.23,288.72,289.23,289.23,1022,1022,1010,70,0.0,5.05,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
6,1674183600,10000,0.0,2023-01-20 03:00:00,800,Clear,晴,293.87,293.38,293.87,293.87,1022,1022,1009,53,0.0,5.06,2,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
7,1674194400,10000,0.0,2023-01-20 06:00:00,800,Clear,晴,295.0,294.57,295.0,295.0,1019,1019,1006,51,0.0,7.13,358,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
8,1674205200,10000,0.01,2023-01-20 09:00:00,800,Clear,晴,292.65,292.2,292.65,292.65,1019,1019,1007,59,0.0,7.22,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
9,1674216000,10000,0.0,2023-01-20 12:00:00,800,Clear,晴,290.09,289.56,290.09,290.09,1021,1021,1008,66,0.0,5.49,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
10,1674226800,10000,0.0,2023-01-20 15:00:00,800,Clear,晴,289.19,288.65,289.19,289.19,1021,1021,1009,69,0.0,4.63,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
11,1674237600,10000,0.0,2023-01-20 18:00:00,802,Clouds,多雲,289.11,288.56,289.11,289.11,1021,1021,1009,69,0.0,4.11,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
12,1674248400,10000,0.0,2023-01-20 21:00:00,803,Clouds,多雲,289.09,288.57,289.09,289.09,1021,1021,1008,70,0.0,3.99,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
13,1674259200,10000,0.0,2023-01-21 00:00:00,803,Clouds,多雲,290.19,289.65,290.19,290.19,1021,1021,1008,65,0.0,2.73,29,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
14,1674270000,10000,0.0,2023-01-21 03:00:00,802,Clouds,多雲,294.54,294.07,294.54,294.54,1020,1020,1008,51,0.0,3.07,343,,24.0753,120.5694,500,彰化縣彰化市,2023-01-19 15:00:00
